District,Region,AC Name,AC No,AC_Type,Year,Rank,Candidate Name,Party,Votes,Candidate_Type,Valid_Votes,Electors,Turnout_Percentage,Voteshare Percentage,Margin Per,Margin
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,6,PROF ALLAUDDIN KHAN,INC,2833,GEN,208327,303541,68.63,1.36,25.50749543,53139
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,7,SATYA PAL,IND,2262,GEN,208327,303541,68.63,1.09,25.78158376,53710
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,8,ANIRUDH PRATAP SINGH,IND,2101,GEN,208327,303541,68.63,1.01,25.85886611,53871
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,9,RAJRANI,MADP,1997,GEN,208327,303541,68.63,0.96,25.90878763,53975
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,10,PRAMOD KUMAR BHASKAR,RKSP,1957,SC,208327,303541,68.63,0.94,25.92798821,54015
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,11,SATENDAR MOHAN SEMWAL,IND,1768,GEN,208327,303541,68.63,0.85,26.01871097,54204
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,12,SUNIL YADAV,PECP,1580,GEN,208327,303541,68.63,0.76,26.10895371,54392
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,13,BACHCHU SINGH LODHI,BRVP,1408,GEN,208327,303541,68.63,0.68,26.19151622,54564
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,14,MOHD.AKRAM KHAN,NLP,1310,GEN,208327,303541,68.63,0.63,26.23855765,54662
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,15,JANAB ALAM,RLNP,1193,GEN,208327,303541,68.63,0.57,26.29471936,54779
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,16,RISHI PAL SINGH,IND,959,SC,208327,303541,68.63,0.46,26.40704277,55013
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,17,ALTAF HUSSAIN,RLM,925,GEN,208327,303541,68.63,0.44,26.42336327,55047
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,18,SURRYA PAL SINGH GAUTAM,NP,865,GEN,208327,303541,68.63,0.42,26.45216415,55107
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,19,KAUSAR KHAN,NCP,829,GEN,208327,303541,68.63,0.4,26.46944467,55143
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,20,SATYAPAL,ASP,640,SC,208327,303541,68.63,0.31,26.56016743,55332
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,21,VIRENDRA SINGH,RPD,535,GEN,208327,303541,68.63,0.26,26.61056896,55437
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,22,ANIS AHMAD KHAN,JKM,518,GEN,208327,303541,68.63,0.25,26.61872921,55454
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,23,RAM KUMAR,IND,504,GEN,208327,303541,68.63,0.24,26.62544941,55468
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,24,RAKESH SINGH,IND,418,GEN,208327,303541,68.63,0.2,26.66673067,55554
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,25,GENDAN LAL,SSD,397,GEN,208327,303541,68.63,0.19,26.67681098,55575
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,26,MOHD IRFAN,JSMP,367,GEN,208327,303541,68.63,0.18,26.69121141,55605
BAREILLY,ROHILKHAND,BITHARI CHAINPUR,123,GEN,2012,27,SHANTA LAL,SHS,293,GEN,208327,303541,68.63,0.14,26.72673249,55679
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,1,DR. ARUN KUMAR,BJP,68983,GEN,185484,341554,54.31,37.19,-14.58993768,-27062
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,2,DR. ANIL SHARMA,SP,41921,GEN,185484,341554,54.31,22.6,14.58993768,27062
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,3,SHER ALI JAFRI,IEMC,31113,GEN,185484,341554,54.31,16.77,20.41685536,37870
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,4,DR. ANEES BEG,BSP,21753,GEN,185484,341554,54.31,11.73,25.46311272,47230
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,5,MUJAHID HASAN KHAN,INC,8016,GEN,185484,341554,54.31,4.32,32.86914235,60967
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,6,YUSUF KHAN,PECP,3999,GEN,185484,341554,54.31,2.16,35.0348278,64984
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,7,SATISH CHANDRA KATIB,JaKP,2082,GEN,185484,341554,54.31,1.12,36.06834013,66901
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,8,ANURAG TYAGI,JD(U),1446,GEN,185484,341554,54.31,0.78,36.41122684,67537
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,9,TARKESHWAR CHATURVEDI,CPI,1142,GEN,185484,341554,54.31,0.62,36.57512238,67841
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,10,SAROJ,RVLP,1034,GEN,185484,341554,54.31,0.56,36.63334843,67949
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,11,SANJIV NAYAR,BSKP,516,GEN,185484,341554,54.31,0.28,36.9126178,68467
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,12,SARTAJ ALVI,RLNP,507,GEN,185484,341554,54.31,0.27,36.91746997,68476
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,13,AMIT KHANDELWAL,IND,505,GEN,185484,341554,54.31,0.27,36.91854823,68478
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,14,SATISH BABU,IND,497,GEN,185484,341554,54.31,0.27,36.92286127,68486
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,15,ZAMAL AHMED,RPD,398,GEN,185484,341554,54.31,0.21,36.97623515,68585
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,16,YASHPAL,RLM,373,GEN,185484,341554,54.31,0.2,36.9897134,68610
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,17,MADAN LAL,VAJP,367,GEN,185484,341554,54.31,0.2,36.99294818,68616
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,18,JASVINDER SINGH,BC,291,GEN,185484,341554,54.31,0.16,37.03392206,68692
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,19,ACCHEY MIYAN,IND,289,GEN,185484,341554,54.31,0.16,37.03500032,68694
BAREILLY,ROHILKHAND,BAREILLY CITY,124,GEN,2012,20,MAHAVEER SINGH,ASP,252,SC,185484,341554,54.31,0.14,37.05494814,68731
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,1,RAJESH AGARWAL,BJP,51893,GEN,153942,288754,53.31,33.71,-12.30918138,-18949
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,2,FAHIM SABIR ANSARI,SP,32944,GEN,153942,288754,53.31,21.4,12.30918138,18949
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,3,ANEES AHMAD KHAN,IEMC,24353,GEN,153942,288754,53.31,15.82,17.88985462,27540
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,4,SUPRIYA ARON,INC,16310,GEN,153942,288754,53.31,10.59,23.11454964,35583
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,5,RAM GOPAL MISSRA,BSP,15871,GEN,153942,288754,53.31,10.31,23.39972197,36022
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,6,RAKESH KASHYAP,JaKP,3360,GEN,153942,288754,53.31,2.18,31.5268088,48533
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,7,MOHD. FIRADAUS KHAN,IND,1472,GEN,153942,288754,53.31,0.96,32.75324473,50421
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,8,CHANDARA SHEKHAR ADVOCATE,JD(U),860,GEN,153942,288754,53.31,0.56,33.15079705,51033
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,9,PRADEEP KUMAR GANGWAR,ARVP,798,GEN,153942,288754,53.31,0.52,33.19107196,51095
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,10,MOHD. NAFEES,NCP,777,GEN,153942,288754,53.31,0.5,33.20471346,51116
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,11,PUSHP LATA PAHADIA,IJP,615,SC,153942,288754,53.31,0.4,33.3099479,51278
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,12,KAMAL KISHORE,PECP,544,SC,153942,288754,53.31,0.35,33.35606917,51349
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,13,BINA KASYAP,AIMF,443,GEN,153942,288754,53.31,0.29,33.42167829,51450
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,14,SUSHILA PATHAK,IND,404,GEN,153942,288754,53.31,0.26,33.44701251,51489
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,15,RATAN LAL KASHYAP,VAJP,402,GEN,153942,288754,53.31,0.26,33.4483117,51491
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,16,SUNIL KUMAR,SHS,379,GEN,153942,288754,53.31,0.25,33.46325239,51514
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,17,ASHOK KUMAR,LJP,335,GEN,153942,288754,53.31,0.22,33.49183459,51558
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,18,RAM SHARMA,RJTP,281,GEN,153942,288754,53.31,0.18,33.52691273,51612
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,19,JITENDRA SAXENA,NP,281,GEN,153942,288754,53.31,0.18,33.52691273,51612
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,20,UMAR ALI MANSOORI,RLNP,272,GEN,153942,288754,53.31,0.18,33.53275909,51621
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,21,SAYAD RASHID ALI,SP(I),251,GEN,153942,288754,53.31,0.16,33.54640059,51642
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,22,NAVEEN SHARMA,RLM,202,GEN,153942,288754,53.31,0.13,33.57823076,51691
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,23,NAIM BABU,RPD,201,GEN,153942,288754,53.31,0.13,33.57888036,51692
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,24,RAJESH KUMAR,IND,199,GEN,153942,288754,53.31,0.13,33.58017955,51694
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,25,DHARMENDRA KUMAR,MADP,189,SC,153942,288754,53.31,0.12,33.5866755,51704
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,26,KAMLESH KUMAR,BKrD,171,GEN,153942,288754,53.31,0.11,33.59836822,51722
BAREILLY,ROHILKHAND,BAREILLY CANTONMENT,125,GEN,2012,27,PARVEZ VIQAR,IND,135,GEN,153942,288754,53.31,0.09,33.62175365,51758
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,1,DHARM PAL SINGH,BJP,50782,GEN,164613,248283,66.3,30.85,-2.6777958,-4408
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,2,MAHIPAL SINGH YADAV,SP,46374,GEN,164613,248283,66.3,28.17,2.6777958,4408
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,3,SAJID ALI KHAN,BSP,41082,GEN,164613,248283,66.3,24.96,5.892608725,9700
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,4,ANUPAMA MORYA,INC,15715,GEN,164613,248283,66.3,9.55,21.30269177,35067
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,5,RAMDASS,IND,1524,SC,164613,248283,66.3,0.93,29.92351758,49258
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,6,SUNIL,IND,1206,GEN,164613,248283,66.3,0.73,30.11669795,49576
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,7,DEVENDRA KUMAR,IND,1199,GEN,164613,248283,66.3,0.73,30.12095035,49583
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,8,SINDHURAJ SINH,IND,1085,GEN,164613,248283,66.3,0.66,30.19020369,49697
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,9,TARACHANDRA,JaKP,1072,GEN,164613,248283,66.3,0.65,30.198101,49710
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,10,NEERAJ MISHRA,IND,979,GEN,164613,248283,66.3,0.59,30.25459715,49803
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,11,KRISHNA DEVI,IND,734,GEN,164613,248283,66.3,0.45,30.40343108,50048
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,12,JAGDISH SINH SOLANKI,IND,664,GEN,164613,248283,66.3,0.4,30.44595506,50118
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,13,AJAY PRATAP SINGH,RPD,658,GEN,164613,248283,66.3,0.4,30.44959997,50124
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,14,IRSHAD ALI ANSARI,RLNP,571,GEN,164613,248283,66.3,0.35,30.5024512,50211
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,15,VIVEKANAND URF VIVEK MISHRA,RLM,310,GEN,164613,248283,66.3,0.19,30.6610049,50472
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,16,TAQSEER KHAN,IEMC,273,GEN,164613,248283,66.3,0.17,30.68348186,50509
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,17,PREM PAL,SSD,194,GEN,164613,248283,66.3,0.12,30.73147321,50588
BAREILLY,ROHILKHAND,AONLA,126,GEN,2012,18,CHOU. NEKPAL SINGH,JD(U),191,GEN,164613,248283,66.3,0.12,30.73329567,50591
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,1,RIAZ AHMAD,SP,61578,GEN,225023,340050,66.17,27.37,-1.882029837,-4235
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,2,SANJAY SINGH GANGWAR,BSP,57343,GEN,225023,340050,66.17,25.48,1.882029837,4235
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,3,SATYA PAL,BJP,47771,GEN,225023,340050,66.17,21.23,6.135817228,13807
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,4,AZAM MIR KHAN,PECP,30614,GEN,225023,340050,66.17,13.6,13.76037116,30964
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,5,B.K. GUPTA,INC,12422,GEN,225023,340050,66.17,5.52,21.84487808,49156
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,6,SHRAVAN DUTT SINGH,AITC,5733,GEN,225023,340050,66.17,2.55,24.8174631,55845
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,7,VIJAY SINGH GANGWAR,IND,1886,GEN,225023,340050,66.17,0.84,26.52706612,59692
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,8,RAM SWAROOP,JaKP,1572,GEN,225023,340050,66.17,0.7,26.66660741,60006
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,9,ARTI DEVI MAURYA,IND,1446,GEN,225023,340050,66.17,0.64,26.72260169,60132
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,10,RAM NARAYAN SINGH,IND,1164,GEN,225023,340050,66.17,0.52,26.84792221,60414
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,11,NATHU LAL,NCP,1089,GEN,225023,340050,66.17,0.48,26.88125214,60489
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,12,NARESH KUMAR,RPI(A),818,SC,225023,340050,66.17,0.36,27.00168427,60760
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,13,VIKAROOL HASAN KHAN,RLM,653,GEN,225023,340050,66.17,0.29,27.07501011,60925
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,14,GUR PREET SINGH,SSD,497,GEN,225023,340050,66.17,0.22,27.14433636,61081
PILIBHIT,ROHILKHAND,PILIBHIT,127,GEN,2012,15,MUKUT BIHARI LAL SHARMA,JD(U),437,GEN,225023,340050,66.17,0.19,27.1710003,61141
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,1,HEMRAJ VERMA,SP,69256,GEN,196379,281531,69.75,35.27,-15.46703059,-30374
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,2,JAIDRATH ALIAS PRAWAKTANAND,BJP,38882,GEN,196379,281531,69.75,19.8,15.46703059,30374
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,3,ARSHAD KHAN,BSP,29823,GEN,196379,281531,69.75,15.19,20.08004929,39433
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,4,V. M. SINGH,AITC,16827,GEN,196379,281531,69.75,8.57,26.69786484,52429
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,5,JOGINDR SINGH,INC,8946,GEN,196379,281531,69.75,4.56,30.71102307,60310
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,6,RAVINDRA NATH RAI,RLM,8645,GEN,196379,281531,69.75,4.4,30.86429812,60611
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,7,RAM NARESH,JaKP,4947,GEN,196379,281531,69.75,2.52,32.74739152,64309
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,8,RAMESH CHANDRA VARMA,PECP,3732,GEN,196379,281531,69.75,1.9,33.36609312,65524
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,9,SHAKIL AHMAD NOORI,NLP,3046,GEN,196379,281531,69.75,1.55,33.71541764,66210
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,10,PRASHANT MANDAL,GMM,1558,GEN,196379,281531,69.75,0.79,34.47313613,67698
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,11,SHANKAR LAL VERMA,IND,1474,GEN,196379,281531,69.75,0.75,34.51591056,67782
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,12,KIRAN LATA RASTOGI,IND,1348,GEN,196379,281531,69.75,0.69,34.58007221,67908
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,13,MANNU KASHYAP,LD,1346,GEN,196379,281531,69.75,0.69,34.58109065,67910
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,14,AFROZ ALAM,CPI(ML)(L),1307,GEN,196379,281531,69.75,0.67,34.6009502,67949
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,15,ANIL KUMAR SAXENA,JD(U),925,GEN,196379,281531,69.75,0.47,34.79547202,68331
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,16,SITA RAM,RSBP,801,GEN,196379,281531,69.75,0.41,34.85861523,68455
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,17,RAM SINGH,RPD,793,GEN,196379,281531,69.75,0.4,34.86268898,68463
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,18,HARISH CHANDRA,LJP,673,SC,196379,281531,69.75,0.34,34.92379531,68583
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,19,MUNESH SINGH,AIFB,647,GEN,196379,281531,69.75,0.33,34.93703502,68609
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,20,JAYENDRA PAL VERMA,RaNP,515,GEN,196379,281531,69.75,0.26,35.00425198,68741
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,21,NARESH PAL,BSRD,467,GEN,196379,281531,69.75,0.24,35.02869451,68789
PILIBHIT,ROHILKHAND,BARKHERA,128,GEN,2012,22,TARANVEER SINGH,IND,421,GEN,196379,281531,69.75,0.21,35.05211861,68835
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,1,PEETAM RAM,SP,73847,SC,223908,339409,65.97,32.98,-13.7726209,-30838
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,2,BABU RAM,BJP,43009,SC,223908,339409,65.97,19.21,13.7726209,30838
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,3,SUKH LAL,INC,36773,SC,223908,339409,65.97,16.42,16.55769334,37074
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,4,DINESH BHARTI,BSP,33809,SC,223908,339409,65.97,15.1,17.88145131,40038
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,5,RAJ RAI SINGH,AITC,6574,SC,223908,339409,65.97,2.94,30.04492917,67273
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,6,SAPNA,RLM,6172,SC,223908,339409,65.97,2.76,30.22446719,67675
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,7,RAMESH CHANDRA RAJA,PECP,3524,SC,223908,339409,65.97,1.57,31.40709577,70323
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,8,RAM AUTAR,IND,3213,SC,223908,339409,65.97,1.43,31.5459921,70634
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,9,HAR PRASAD,CPI,2988,SC,223908,339409,65.97,1.33,31.6464798,70859
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,10,ACHARIYA DHARAM PRAKASH,JaKP,2835,SC,223908,339409,65.97,1.27,31.71481144,71012
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,11,ROSHAN,IND,2053,SC,223908,339409,65.97,0.92,32.06406203,71794
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,12,MAHENDRA PAL,IND,1761,SC,223908,339409,65.97,0.79,32.19447273,72086
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,13,RAM PAL,IND,1681,SC,223908,339409,65.97,0.75,32.23020169,72166
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,14,NAGINA,CPI(ML)(L),1589,SC,223908,339409,65.97,0.71,32.27128999,72258
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,15,SURENDRA SINGH,IEMC,1464,SC,223908,339409,65.97,0.65,32.32711649,72383
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,16,RAM BILAS,NLP,1012,SC,223908,339409,65.97,0.45,32.52898512,72835
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,17,LALA RAM,RPD,803,SC,223908,339409,65.97,0.36,32.62232703,73044
PILIBHIT,ROHILKHAND,PURANPUR,129,SC,2012,18,BENI RAM,LJP,801,SC,223908,339409,65.97,0.36,32.62322025,73046
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,1,AGYS RAMSARAN VERMA,BJP,111735,GEN,224795,315152,71.33,49.71,-24.94317044,-56071
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,2,ANIS AHMAD KHAN ALIAS PHOOL BABU,INC,55664,GEN,224795,315152,71.33,24.76,24.94317044,56071
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,3,NEERAJ GANGWAR,BSP,32098,GEN,224795,315152,71.33,14.28,35.4264997,79637
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,4,SANJEEV KANAUJIYA,SP,15727,GEN,224795,315152,71.33,7,42.70913499,96008
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,5,MU SABIR,AITC,3960,GEN,224795,315152,71.33,1.76,47.94368202,107775
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,6,RAJESHWARI,IND,2665,GEN,224795,315152,71.33,1.19,48.51976245,109070
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,7,NARESH PRATAP SINGH,IND,1160,GEN,224795,315152,71.33,0.52,49.18926133,110575
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,8,SHRIKRISHAN LAL ARYA,JaKP,680,GEN,224795,315152,71.33,0.3,49.40278921,111055
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,9,DEVSWAROOP,JD(U),620,GEN,224795,315152,71.33,0.28,49.42948019,111115
PILIBHIT,ROHILKHAND,BISALPUR,130,GEN,2012,10,RAMRATAN,RLM,486,GEN,224795,315152,71.33,0.22,49.48909006,111249
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,1,RAJESH YADAV,SP,51025,GEN,185449,292322,63.44,27.51,-0.471827834,-875
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,2,RAJEEV KASHYAP,BSP,50150,GEN,185449,292322,63.44,27.04,0.471827834,875
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,3,VIRENDRA PRATAP SINGH MUNNA,INC,31400,GEN,185449,292322,63.44,16.93,10.58242428,19625
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,4,SUDHIR SINGH,BJP,16662,GEN,185449,292322,63.44,8.98,18.5296227,34363
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,5,BHANU PRATAP SINGH,PECP,12637,GEN,185449,292322,63.44,6.81,20.70003074,38388
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,6,DR. BHARAT,MD,10534,GEN,185449,292322,63.44,5.68,21.83403523,40491
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,7,ZEENAT KHAN,IND,2544,GEN,185449,292322,63.44,1.37,26.1424974,48481
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,8,MAHIPAL,IND,1588,GEN,185449,292322,63.44,0.86,26.65800301,49437
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,9,SURENDRAPAL,RLM,1565,GEN,185449,292322,63.44,0.84,26.67040534,49460
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,10,MOONGALAL,IND,922,SC,185449,292322,63.44,0.5,27.01713139,50103
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,11,JAI PRAKASH,IND,894,GEN,185449,292322,63.44,0.48,27.03222989,50131
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,12,JAIVEER SINGH,LJP,887,GEN,185449,292322,63.44,0.48,27.03600451,50138
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,13,VISHAL MISHRA,IND,705,GEN,185449,292322,63.44,0.38,27.1341447,50320
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,14,SHYAM VEER SINGH,IND,693,SC,185449,292322,63.44,0.37,27.14061548,50332
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,15,OM PRAKASH,IND,671,SC,185449,292322,63.44,0.36,27.15247858,50354
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,16,DEV NARAIN,LD,592,GEN,185449,292322,63.44,0.32,27.19507789,50433
SHAHJAHANPUR,ROHILKHAND,KATRA,131,GEN,2012,17,MITHLESH KUMAR,IEMC,577,GEN,185449,292322,63.44,0.31,27.20316637,50448
